,name,set,rarity,link
472,Pinsir,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000260_00_KAILIOS_U_M_M_en_US.webp&w=828&q=75
473,Cottonee,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000270_00_MONMEN_C_M_M_en_US.webp&w=828&q=75
474,Whimsicott,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000280_00_ELFUUN_U_M_M_en_US.webp&w=828&q=75
475,Petilil,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000290_00_CHURINE_C_M_M_en_US.webp&w=828&q=75
476,Lilligant,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000300_00_DREDEAR_U_M_M_en_US.webp&w=828&q=75
477,Skiddo,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000310_00_MEECLE_C_M_M_en_US.webp&w=828&q=75
478,Gogoat,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000320_00_GOGOAT_C_M_M_en_US.webp&w=828&q=75
479,Charmander,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000330_00_HITOKAGE_C_M_M_en_US.webp&w=828&q=75
480,Charmeleon,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000340_00_LIZARDO_U_M_M_en_US.webp&w=828&q=75
481,Charizard,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000350_00_LIZARDON_R_M_M_en_US.webp&w=828&q=75
482,Charizard,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000360_00_LIZARDONex_RR_M_M_en_US.webp&w=828&q=75
483,Vulpix,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000370_00_ROKON_C_M_M_en_US.webp&w=828&q=75
484,Ninetales,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000380_00_KYUKON_U_M_M_en_US.webp&w=828&q=75
485,Growlithe,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000390_00_GARDIE_C_M_M_en_US.webp&w=828&q=75
486,Arcanine,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000400_00_WINDIE_R_M_M_en_US.webp&w=828&q=75
487,Arcanine,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000410_00_WINDIEex_RR_M_M_en_US.webp&w=828&q=75
488,Ponyta,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000420_00_PONYTA_C_M_M_en_US.webp&w=828&q=75
489,Rapidash,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000430_00_GALLOP_U_M_M_en_US.webp&w=828&q=75
490,Magmar,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000440_00_BOOBER_C_M_M_en_US.webp&w=828&q=75
491,Flareon,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000450_00_BOOSTER_R_M_M_en_US.webp&w=828&q=75
492,Moltres,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000460_00_FIRE_R_M_M_en_US.webp&w=828&q=75
493,Moltres,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000470_00_FIREex_RR_M_M_en_US.webp&w=828&q=75
494,Heatmor,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000480_00_KUITARAN_C_M_M_en_US.webp&w=828&q=75
495,Salandit,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000490_00_YATOUMORI_C_M_M_en_US.webp&w=828&q=75
496,Salazzle,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000500_00_ENNEWT_C_M_M_en_US.webp&w=828&q=75
497,Sizzlipede,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000510_00_YAKUDE_C_M_M_en_US.webp&w=828&q=75
498,Centiskorch,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000520_00_MARUYAKUDE_U_M_M_en_US.webp&w=828&q=75
499,Squirtle,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000530_00_ZENIGAME_C_M_M_en_US.webp&w=828&q=75
500,Wartortle,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000540_00_KAMEIL_U_M_M_en_US.webp&w=828&q=75
501,Blastoise,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000550_00_KAMEX_R_M_M_en_US.webp&w=828&q=75
502,Blastoise,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000560_00_KAMEXex_RR_M_M_en_US.webp&w=828&q=75
503,Psyduck,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000570_00_KODUCK_C_M_M_en_US.webp&w=828&q=75
504,Golduck,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000580_00_GOLDUCK_U_M_M_en_US.webp&w=828&q=75
505,Poliwag,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000590_00_NYOROMO_C_M_M_en_US.webp&w=828&q=75
506,Poliwhirl,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000600_00_NYOROZO_U_M_M_en_US.webp&w=828&q=75
507,Poliwrath,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000610_00_NYOROBON_R_M_M_en_US.webp&w=828&q=75
508,Tentacool,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000620_00_MENOKURAGE_C_M_M_en_US.webp&w=828&q=75
509,Tentacruel,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000630_00_DOKUKURAGE_U_M_M_en_US.webp&w=828&q=75
510,Seel,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000640_00_PAWOU_C_M_M_en_US.webp&w=828&q=75
511,Dewgong,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000650_00_JUGON_U_M_M_en_US.webp&w=828&q=75
512,Shellder,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000660_00_SHELLDER_C_M_M_en_US.webp&w=828&q=75
513,Cloyster,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000670_00_PARSHEN_U_M_M_en_US.webp&w=828&q=75
514,Krabby,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000680_00_CRAB_C_M_M_en_US.webp&w=828&q=75
515,Kingler,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000690_00_KINGLER_U_M_M_en_US.webp&w=828&q=75
516,Horsea,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000700_00_TATTU_C_M_M_en_US.webp&w=828&q=75
517,Horsea,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000710_00_SEADRA_U_M_M_en_US.webp&w=828&q=75
518,Goldeen,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000720_00_TOSAKINTO_C_M_M_en_US.webp&w=828&q=75
519,Seaking,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000730_00_AZUMAO_C_M_M_en_US.webp&w=828&q=75
520,Staryu,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000740_00_HITODEMAN_C_M_M_en_US.webp&w=828&q=75
521,Starmie,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000750_00_STARMIE_U_M_M_en_US.webp&w=828&q=75
522,Starmie,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000760_00_STARMIEex_RR_M_M_en_US.webp&w=828&q=75
523,Magikarp,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000770_00_KOIKING_C_M_M_en_US.webp&w=828&q=75
524,Gyarados,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000780_00_GYARADOS_R_M_M_en_US.webp&w=828&q=75
525,Lapras,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000790_00_LAPLACE_R_M_M_en_US.webp&w=828&q=75
526,Vaporeon,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000800_00_SHOWERS_R_M_M_en_US.webp&w=828&q=75
527,Omanyte,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000810_00_OMNITE_U_M_M_en_US.webp&w=828&q=75
528,Omastar,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000820_00_OMSTAR_R_M_M_en_US.webp&w=828&q=75
529,Articuno,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000830_00_FREEZER_R_M_M_en_US.webp&w=828&q=75
530,Articuno,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000840_00_FREEZERex_RR_M_M_en_US.webp&w=828&q=75
531,Ducklett,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000850_00_KOARUHIE_C_M_M_en_US.webp&w=828&q=75
532,Swanna,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000860_00_SWANNA_U_M_M_en_US.webp&w=828&q=75
533,Froakie,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000870_00_KEROMATSU_C_M_M_en_US.webp&w=828&q=75
534,Frogadier,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000880_00_GEKOGASHIRA_U_M_M_en_US.webp&w=828&q=75
535,Greninja,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000890_00_GEKKOUGA_R_M_M_en_US.webp&w=828&q=75
536,Pyukumuku,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000900_00_NAMAKOBUSHI_C_M_M_en_US.webp&w=828&q=75
537,Bruxish,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000910_00_HAGIGISHIRI_U_M_M_en_US.webp&w=828&q=75
538,Snom,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000920_00_YUKIHAMI_C_M_M_en_US.webp&w=828&q=75
539,Frosmoth,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000930_00_MOTHNOW_U_M_M_en_US.webp&w=828&q=75
540,Pikachu,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000940_00_PIKACHU_C_M_M_en_US.webp&w=828&q=75
541,Raichu,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000950_00_RAICHU_R_M_M_en_US.webp&w=828&q=75
542,Pikachu,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000960_00_PIKACHUex_RR_M_M_en_US.webp&w=828&q=75
543,Magnemite,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000970_00_COIL_C_M_M_en_US.webp&w=828&q=75
544,Magneton,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000980_00_RARECOIL_R_M_M_en_US.webp&w=828&q=75
545,Voltorb,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_000990_00_BIRIRIDAMA_C_M_M_en_US.webp&w=828&q=75
546,Electrode,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001000_00_MARUMINE_U_M_M_en_US.webp&w=828&q=75
547,Electabuzz,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001010_00_ELEBOO_C_M_M_en_US.webp&w=828&q=75
548,Jolteon,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001020_00_THUNDERS_R_M_M_en_US.webp&w=828&q=75
549,Zapdos,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001030_00_THUNDER_R_M_M_en_US.webp&w=828&q=75
550,Zapdos,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001040_00_THUNDERex_RR_M_M_en_US.webp&w=828&q=75
551,Blitzle,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001050_00_SHIMAMA_C_M_M_en_US.webp&w=828&q=75
552,Zebstrika,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001060_00_ZEBRAIKA_U_M_M_en_US.webp&w=828&q=75
553,Tynamo,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001070_00_SHIBISHIRASU_C_M_M_en_US.webp&w=828&q=75
554,Eelektrik,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001080_00_SHIBIBEEL_U_M_M_en_US.webp&w=828&q=75
555,Eelektross,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001090_00_SHIBIRUDON_R_M_M_en_US.webp&w=828&q=75
556,Helioptile,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001100_00_ERIKITERU_C_M_M_en_US.webp&w=828&q=75
557,Heliolisk,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001110_00_ELEZARD_C_M_M_en_US.webp&w=828&q=75
558,Pincurchin,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001120_00_BACHINUNI_U_M_M_en_US.webp&w=828&q=75
559,Clefairy,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001130_00_PIPPI_C_M_M_en_US.webp&w=828&q=75
560,Clefable,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001140_00_PIXY_U_M_M_en_US.webp&w=828&q=75
561,Abra,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001150_00_CASEY_C_M_M_en_US.webp&w=828&q=75
562,Kadabra,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001160_00_YUNGERER_U_M_M_en_US.webp&w=828&q=75
563,Alakazam,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001170_00_FOODIN_R_M_M_en_US.webp&w=828&q=75
564,Slowpoke,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001180_00_YADON_C_M_M_en_US.webp&w=828&q=75
565,Slowbro,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001190_00_YADORAN_U_M_M_en_US.webp&w=828&q=75
566,Gastly,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001200_00_GHOS_C_M_M_en_US.webp&w=828&q=75
567,Haunter,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001210_00_GHOST_U_M_M_en_US.webp&w=828&q=75
568,Gengar,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001220_00_GANGAR_R_M_M_en_US.webp&w=828&q=75
569,Gengar,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001230_00_GANGARex_RR_M_M_en_US.webp&w=828&q=75
570,Drowzee,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001240_00_SLEEPE_C_M_M_en_US.webp&w=828&q=75
571,Hypno,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001250_00_SLEEPER_R_M_M_en_US.webp&w=828&q=75
572,Mr. Mime,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001260_00_BARRIERD_U_M_M_en_US.webp&w=828&q=75
573,Jynx,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001270_00_ROUGELA_C_M_M_en_US.webp&w=828&q=75
574,Mewtwo,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001280_00_MEWTWO_R_M_M_en_US.webp&w=828&q=75
575,Mewtwo,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001290_00_MEWTWOex_RR_M_M_en_US.webp&w=828&q=75
576,Ralts,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001300_00_RALTS_C_M_M_en_US.webp&w=828&q=75
577,Kirlia,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001310_00_KIRLIA_U_M_M_en_US.webp&w=828&q=75
578,Gardevoir,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001320_00_SIRNIGHT_R_M_M_en_US.webp&w=828&q=75
579,Woobat,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001330_00_KOROMORI_C_M_M_en_US.webp&w=828&q=75
580,Swoobat,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001340_00_KOKOROMORI_C_M_M_en_US.webp&w=828&q=75
581,Golett,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001350_00_GOBIT_C_M_M_en_US.webp&w=828&q=75
582,Golurk,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001360_00_GOLOOG_U_M_M_en_US.webp&w=828&q=75
583,Sandshrew,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001370_00_SAND_C_M_M_en_US.webp&w=828&q=75
584,Sandslash,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001380_00_SANDPAN_U_M_M_en_US.webp&w=828&q=75
585,Diglett,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001390_00_DIGDA_C_M_M_en_US.webp&w=828&q=75
586,Dugtrio,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001400_00_DUGTRIO_U_M_M_en_US.webp&w=828&q=75
587,Mankey,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001410_00_MANKEY_C_M_M_en_US.webp&w=828&q=75
588,Primeape,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001420_00_OKORIZARU_U_M_M_en_US.webp&w=828&q=75
589,Machop,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001430_00_WANRIKY_C_M_M_en_US.webp&w=828&q=75
590,Machoke,Genetic Apex,Uncommon,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001440_00_GORIKY_U_M_M_en_US.webp&w=828&q=75
591,Machop,Genetic Apex,Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001450_00_KAIRIKY_R_M_M_en_US.webp&w=828&q=75
592,Machamp,Genetic Apex,Double Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001460_00_KAIRIKYex_RR_M_M_en_US.webp&w=828&q=75
593,Geodude,Genetic Apex,Common,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_10_001470_00_ISITSUBUTE_C_M_M_en_US.webp&w=828&q=75
